Clock Time,Time (s),Temperature (C),Step,Pressure (bar),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,Baseline Corrected 29
2024-8-23 12:31:37,89.425,69.6,2.0,1.31e-11,,1.3247210843373495e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.3756686746987958e-07,2.4583125736026814e-10,,,,,,,,,,,,,,,,,,,,,,1.0501813435865438e-10
2024-8-23 12:31:38,89.827,69.6,2.0,1.31e-11,,1.2762530120481928e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.477590361445784e-07,2.3931402300933057e-10,,,,,,,,,,,,,,,,,,,,,,9.850090000771682e-11
2024-8-23 12:31:38,90.225,69.7,2.0,1.31e-11,,1.2644126506024097e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.266921686746988e-07,2.328562369779872e-10,,,,,,,,,,,,,,,,,,,,,,9.127185014074686e-11
2024-8-23 12:31:38,90.625,71.6,2.0,1.31e-11,,1.255036144578313e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.3420481927710845e-07,2.4256839387625695e-10,,,,,,,,,,,,,,,,,,,,,,8.632999416211218e-11
2024-8-23 12:31:39,91.029,72.1,2.0,1.31e-11,,1.3321427710843371e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.71205421686747e-07,2.6573568710933963e-10,,,,,,,,,,,,,,,,,,,,,,1.0564096821706212e-10
2024-8-23 12:31:39,91.425,74.2,2.0,1.31e-11,,1.2954072289156628e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.650584337349398e-07,2.328562369779872e-10,,,,,,,,,,,,,,,,,,,,,,5.656497753755209e-11
2024-8-23 12:31:40,91.824,74.3,2.0,1.31e-11,,1.34460421686747e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.68560843373494e-07,2.590418063230365e-10,,,,,,,,,,,,,,,,,,,,,,8.19792830469749e-11
2024-8-23 12:31:40,92.224,74.3,2.0,1.31e-11,,1.2954072289156628e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.3420481927710845e-07,2.482941163148836e-10,,,,,,,,,,,,,,,,,,,,,,7.123159303882202e-11
2024-8-23 12:31:40,92.624,76.5,2.0,1.34e-11,,1.3852831325301206e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.935469879518072e-07,2.8273111241960327e-10,,,,,,,,,,,,,,,,,,,,,,8.870078475975759e-11
2024-8-23 12:31:41,93.023,76.6,2.0,1.34e-11,,1.459271686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.720861445783133e-07,2.6910782226650964e-10,,,,,,,,,,,,,,,,,,,,,,7.430623077103747e-11
2024-8-23 12:31:41,93.423,79.0,2.0,1.34e-11,,1.3546734939759035e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.477590361445784e-07,2.296528218135701e-10,,,,,,,,,,,,,,,,,,,,,,1.6340898263060657e-11
2024-8-23 12:31:42,93.823,79.1,2.0,1.34e-11,,1.3051114457831327e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.7917710843373495e-07,2.758900262704955e-10,,,,,,,,,,,,,,,,,,,,,,6.180683888435959e-11
2024-8-23 12:31:42,94.223,81.4,2.0,1.34e-11,,1.314870481927711e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.747355421686747e-07,2.4911506929975545e-10,,,,,,,,,,,,,,,,,,,,,,1.7292813694208836e-11
2024-8-23 12:31:42,94.622,81.4,2.0,1.34e-11,,1.395644578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.7562048192771085e-07,2.4583125736026814e-10,,,,,,,,,,,,,,,,,,,,,,1.4009001754721527e-11
2024-8-23 12:31:43,95.022,81.5,2.0,1.38e-11,,1.342103012048193e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.7828795180722893e-07,2.724884500407646e-10,,,,,,,,,,,,,,,,,,,,,,3.989493059959137e-11
2024-8-23 12:31:43,95.422,83.5,2.0,1.38e-11,,1.364797590361446e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.7562048192771085e-07,2.6910782226650964e-10,,,,,,,,,,,,,,,,,,,,,,2.1089026112805536e-11
2024-8-23 12:31:44,95.871,83.9,2.0,1.38e-11,,1.3051114457831327e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.650584337349398e-07,2.853094709665731e-10,,,,,,,,,,,,,,,,,,,,,,3.4205619470362725e-11
2024-8-23 12:31:44,96.271,86.0,2.0,1.41e-11,,1.4271301204819275e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.8274277108433737e-07,3.21415549415708e-10,,,,,,,,,,,,,,,,,,,,,,5.411515737134012e-11
2024-8-23 12:31:44,96.671,86.1,2.0,1.38e-11,,1.2857939759036144e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.899277108433735e-07,3.0360879608660204e-10,,,,,,,,,,,,,,,,,,,,,,3.5537140206607685e-11
2024-8-23 12:31:45,97.071,88.0,2.0,1.41e-11,,1.4165493975903617e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.899277108433735e-07,3.142500452939578e-10,,,,,,,,,,,,,,,,,,,,,,3.152437653705891e-11
2024-8-23 12:31:45,97.471,88.0,2.0,1.41e-11,,1.5031626506024095e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.0908915662650605e-07,3.322708125736027e-10,,,,,,,,,,,,,,,,,,,,,,4.954514381670385e-11
2024-8-23 12:31:46,97.87,88.4,2.0,1.45e-11,,1.34460421686747e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.477590361445784e-07,3.00095683485823e-10,,,,,,,,,,,,,,,,,,,,,,1.428495938641789e-11
2024-8-23 12:31:46,98.271,90.4,2.0,1.41e-11,,1.3750132530120485e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.0082590361445786e-07,2.853094709665731e-10,,,,,,,,,,,,,,,,,,,,,,-1.5926529845363047e-11
2024-8-23 12:31:46,98.67,90.5,2.0,1.45e-11,,1.4458078313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.155722891566265e-07,3.071434233173295e-10,,,,,,,,,,,,,,,,,,,,,,5.136158669766862e-12
2024-8-23 12:31:47,99.07,92.8,2.0,1.45e-11,,1.459271686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.0082590361445786e-07,3.5438671981157717e-10,,,,,,,,,,,,,,,,,,,,,,3.4640386944603966e-11
2024-8-23 12:31:47,99.47,92.9,2.0,1.48e-11,,1.4484915662650604e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.7562048192771085e-07,3.205175967025999e-10,,,,,,,,,,,,,,,,,,,,,,0.0
2024-8-23 12:31:48,99.87,92.9,2.0,1.48e-11,,1.364797590361446e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.935469879518072e-07,2.9310003170577043e-10,,,,,,,,,,,,,,,,,,,,,,-2.7417564996829472e-11
2024-8-23 12:31:48,100.27,95.0,2.0,1.52e-11,,1.4271301204819275e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.971753012048193e-07,3.286405018570523e-10,,,,,,,,,,,,,,,,,,,,,,-8.073635393705106e-12
2024-8-23 12:31:48,100.669,95.1,2.0,1.52e-11,,1.4484915662650604e-06,,,,,,,,,,,,,,,,,,,,,,,,,,2.68560843373494e-07,3.0360879608660204e-10,,,,,,,,,,,,,,,,,,,,,,-3.3876604999781846e-11
2024-8-23 12:31:49,101.069,97.1,2.0,1.55e-11,,1.5255457831325302e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.1185843373493975e-07,3.5438671981157717e-10,,,,,,,,,,,,,,,,,,,,,,1.476042012662281e-12
2024-8-23 12:31:49,101.469,97.2,2.0,1.55e-11,,1.408675903614458e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.044855421686747e-07,3.658121206631036e-10,,,,,,,,,,,,,,,,,,,,,,1.2130179028562102e-11
2024-8-23 12:31:50,101.868,99.3,2.0,1.59e-11,,1.4271301204819275e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.410307228915663e-07,3.698042168674699e-10,,,,,,,,,,,,,,,,,,,,,,-7.426531522907641e-14
2024-8-23 12:31:50,102.268,99.3,2.0,1.62e-11,,1.4810710843373495e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.305698795180723e-07,3.6187664190596974e-10,,,,,,,,,,,,,,,,,,,,,,-8.001840276729242e-12
2024-8-23 12:31:50,102.667,99.4,2.0,1.65e-11,,1.4271301204819275e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.343620481927711e-07,3.819781003714104e-10,,,,,,,,,,,,,,,,,,,,,,1.1328354353084857e-11
2024-8-23 12:31:51,103.067,101.3,2.0,1.65e-11,,1.4484915662650604e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.109343373493976e-07,3.581280007247034e-10,,,,,,,,,,,,,,,,,,,,,,-2.717575817052659e-11
2024-8-23 12:31:51,103.468,101.4,2.0,1.72e-11,,1.536836746987952e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.410307228915663e-07,3.738291511912311e-10,,,,,,,,,,,,,,,,,,,,,,-1.2245871539625474e-11
2024-8-23 12:31:52,103.867,103.5,2.0,1.76e-11,,1.4484915662650604e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.410307228915663e-07,3.9025953437811404e-10,,,,,,,,,,,,,,,,,,,,,,-1.2012028900900035e-11
2024-8-23 12:31:52,104.267,103.6,2.0,1.79e-11,,1.4810710843373495e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.535361445783133e-07,4.2027300933055534e-10,,,,,,,,,,,,,,,,,,,,,,1.7230182215914784e-11
2024-8-23 12:31:52,104.668,103.6,2.0,1.83e-11,,1.536836746987952e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.603421686746989e-07,3.9025953437811404e-10,,,,,,,,,,,,,,,,,,,,,,-1.2783292736526523e-11
2024-8-23 12:31:53,105.066,105.4,2.0,1.86e-11,,1.4810710843373495e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.193018072289157e-07,3.819781003714104e-10,,,,,,,,,,,,,,,,,,,,,,-3.4947475784508164e-11
2024-8-23 12:31:53,105.472,105.5,2.0,1.93e-11,,1.5711680722891566e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.850367469879518e-07,4.4271559923906155e-10,,,,,,,,,,,,,,,,,,,,,,2.5018759247516475e-11
2024-8-23 12:31:54,105.868,107.5,2.0,1.97e-11,,1.582771686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.5256927710843373e-07,3.861026814023009e-10,,,,,,,,,,,,,,,,,,,,,,-4.701943530177516e-11
2024-8-23 12:31:54,106.267,107.6,2.0,2e-11,,1.536836746987952e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.93471686746988e-07,4.65978009783495e-10,,,,,,,,,,,,,,,,,,,,,,3.208462924379242e-11
2024-8-23 12:31:54,106.665,109.6,2.0,2.05e-11,,1.5567921686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.721234939759037e-07,4.381607256092037e-10,,,,,,,,,,,,,,,,,,,,,,-1.1157931643029856e-11
2024-8-23 12:31:55,107.065,109.6,2.0,2.1e-11,,1.6538421686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.810481927710844e-07,4.381607256092037e-10,,,,,,,,,,,,,,,,,,,,,,-1.1157931643029856e-11
2024-8-23 12:31:55,107.464,109.7,2.0,2.15e-11,,1.7275614457831326e-06,,,,,,,,,,,,,,,,,,,,,,,,,,3.93471686746988e-07,4.507643355376393e-10,,,,,,,,,,,,,,,,,,,,,,6.74414449779133e-13
2024-8-23 12:31:56,107.864,111.5,2.0,2.2e-11,,1.6538421686746988e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.02071686746988e-07,5.09933531116949e-10,,,,,,,,,,,,,,,,,,,,,,4.596086098781104e-11
2024-8-23 12:31:56,108.264,111.6,2.0,2.25e-11,,1.6032168674698795e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.196867469879519e-07,5.049155267687292e-10,,,,,,,,,,,,,,,,,,,,,,4.017159280396467e-11
2024-8-23 12:31:56,108.664,113.6,2.0,2.33e-11,,1.699611445783133e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.56616265060241e-07,4.707316106531389e-10,,,,,,,,,,,,,,,,,,,,,,-9.437600024156549e-12
2024-8-23 12:31:57,109.063,113.7,2.0,2.41e-11,,1.7527186746987951e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.613921686746988e-07,5.25187969924812e-10,,,,,,,,,,,,,,,,,,,,,,4.4247495411889866e-11
2024-8-23 12:31:57,109.463,113.7,2.0,2.48e-11,,1.7150807228915664e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.287096385542169e-07,5.049155267687292e-10,,,,,,,,,,,,,,,,,,,,,,2.3975052255806966e-11
2024-8-23 12:31:58,109.863,115.5,2.0,2.56e-11,,1.778144578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.857909638554218e-07,5.407305915390886e-10,,,,,,,,,,,,,,,,,,,,,,4.590736798488863e-11
2024-8-23 12:31:58,110.263,115.6,2.0,2.66e-11,,1.7026963855421688e-06,,,,,,,,,,,,,,,,,,,,,,,,,,5.26666265060241e-07,6.229419557930972e-10,,,,,,,,,,,,,,,,,,,,,,1.273474684032707e-10
2024-8-23 12:31:58,110.663,117.6,2.0,2.76e-11,,1.8795210843373493e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.275722891566265e-07,5.72718883051001e-10,,,,,,,,,,,,,,,,,,,,,,6.169911894864353e-11
2024-8-23 12:31:59,111.113,117.7,2.0,2.89e-11,,1.7653951807228918e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.662030120481928e-07,5.72718883051001e-10,,,,,,,,,,,,,,,,,,,,,,6.092785511301694e-11
2024-8-23 12:31:59,111.512,119.6,2.0,3.02e-11,,1.8006548192771086e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.710493975903615e-07,6.172281230183893e-10,,,,,,,,,,,,,,,,,,,,,,9.078308220350083e-11
2024-8-23 12:32:0,111.912,119.6,2.0,3.12e-11,,1.8695036144578315e-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.958006024096386e-07,6.229419557930972e-10,,,,,,,,,,,,,,,,,,,,,,9.649691497820869e-11
2024-8-23 12:32:0,112.312,119.7,2.0,3.24e-11,,1.8695036144578315e-06,,,,,,,,,,,,,,,,,,,,,,,,,,5.588000000000001e-07,6.940710209258085e-10,,,,,,,,,,,,,,,,,,,,,,1.6685471627529342e-10
2024-8-23 12:32:0,112.711,121.4,2.0,3.4e-11,,1.992224096385542e-06,,,,,,,,,,,,,,,,,,,,,,,,,,5.175325301204819e-07,6.129670939396685e-10,,,,,,,,,,,,,,,,,,,,,,7.263930408350195e-11
2024-8-23 12:32:1,113.111,121.5,2.0,3.55e-11,,2.0167789156626506e-06,,,,,,,,,,,,,,,,,,,,,,,,,,5.214325301204819e-07,7.00215712473956e-10,,,,,,,,,,,,,,,,,,,,,,1.5911665878216305e-10
2024-8-23 12:32:1,113.511,123.3,2.0,3.75e-11,,2.034436144578313e-06,,,,,,,,,,,,,,,,,,,,,,,,,,5.20127108433735e-07,6.34458510734668e-10,,,,,,,,,,,,,,,,,,,,,,7.947670800159724e-11
2024-8-23 12:32:2,113.911,123.4,2.0,3.9e-11,,2.045111445783133e-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.079373493975904e-07,7.251132348944651e-10,,,,,,,,,,,,,,,,,,,,,,1.6936016832576758e-10
2024-8-23 12:32:2,114.31,123.4,2.0,4.04e-11,,2.0486698795180725e-06,,,,,,,,,,,,,,,,,,,,,,,,,,5.922018072289156e-07,7.314238155630039e-10,,,,,,,,,,,,,,,,,,,,,,1.7567074899430637e-10
2024-8-23 12:32:2,114.711,125.2,2.0,4.16e-11,,2.034436144578313e-06,,,,,,,,,,,,,,,,,,,,,,,,,,5.809234939759036e-07,6.940710209258085e-10,,,,,,,,,,,,,,,,,,,,,,1.2443520531583315e-10
2024-8-23 12:32:3,115.11,125.3,2.0,4.31e-11,,2.1502475903614457e-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.552138554216867e-07,7.830849714648066e-10,,,,,,,,,,,,,,,,,,,,,,2.126778920192049e-10
2024-8-23 12:32:3,115.51,127.2,2.0,4.47e-11,,2.165039156626506e-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.567307228915663e-07,7.699678412899719e-10,,,,,,,,,,,,,,,,,,,,,,1.8490674896746553e-10
2024-8-23 12:32:4,115.909,127.3,2.0,4.64e-11,,2.206118674698795e-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.387030120481928e-07,7.377666681764653e-10,,,,,,,,,,,,,,,,,,,,,,1.5193431201833257e-10
2024-8-23 12:32:4,116.309,129.1,2.0,4.8e-11,,2.194868072289157e-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.750638554216867e-07,8.232188151100643e-10,,,,,,,,,,,,,,,,,,,,,,2.2350370991065352e-10
2024-8-23 12:32:4,116.709,129.1,2.0,4.99e-11,,2.286078313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.735319277108434e-07,8.368528625781321e-10,,,,,,,,,,,,,,,,,,,,,,2.371377573787213e-10
2024-8-23 12:32:5,117.109,129.2,2.0,5.16e-11,,2.3326969879518074e-06,,,,,,,,,,,,,,,,,,,,,,,,,,7.127048192771085e-07,8.232188151100643e-10,,,,,,,,,,,,,,,,,,,,,,2.2273244607502714e-10
2024-8-23 12:32:5,117.509,130.9,2.0,5.37e-11,,2.270703614457832e-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.984379518072289e-07,8.368528625781321e-10,,,,,,,,,,,,,,,,,,,,,,2.232550083374435e-10
2024-8-23 12:32:6,117.908,131.0,2.0,5.57e-11,,2.379944578313253e-06,,,,,,,,,,,,,,,,,,,,,,,,,,6.874698795180723e-07,8.927524005797628e-10,,,,,,,,,,,,,,,,,,,,,,2.783832825034476e-10
2024-8-23 12:32:6,118.308,132.8,2.0,5.76e-11,,2.427848795180723e-06,,,,,,,,,,,,,,,,,,,,,,,,,,7.450295180722892e-07,8.78575391792735e-10,,,,,,,,,,,,,,,,,,,,,,2.503235246751418e-10
2024-8-23 12:32:6,118.709,132.9,2.0,5.99e-11,,2.4886740963855423e-06,,,,,,,,,,,,,,,,,,,,,,,,,,7.516024096385543e-07,9.655964081891476e-10,,,,,,,,,,,,,,,,,,,,,,3.3657327723592794e-10
2024-8-23 12:32:7,119.108,132.9,2.0,6.2e-11,,2.4601590361445786e-06,,,,,,,,,,,,,,,,,,,,,,,,,,7.450295180722892e-07,9.070618941933146e-10,,,,,,,,,,,,,,,,,,,,,,2.7803876324009496e-10
2024-8-23 12:32:7,119.507,134.4,2.0,6.44e-11,,2.4601590361445786e-06,,,,,,,,,,,,,,,,,,,,,,,,,,7.565524096385542e-07,9.507711296313073e-10,,,,,,,,,,,,,,,,,,,,,,3.101790411436894e-10
2024-8-23 12:32:8,119.907,134.5,2.0,6.67e-11,,2.5091578313253014e-06,,,,,,,,,,,,,,,,,,,,,,,,,,8.123204819277109e-07,1.0032741869734579e-09,,,,,,,,,,,,,,,,,,,,,,3.619108346502134e-10
2024-8-23 12:32:8,120.308,136.5,2.0,6.94e-11,,2.609155421686747e-06,,,,,,,,,,,,,,,,,,,,,,,,,,8.314469879518073e-07,9.824525545792192e-10,,,,,,,,,,,,,,,,,,,,,,3.256639255434437e-10
2024-8-23 12:32:8,120.708,136.6,2.0,7.16e-11,,2.6133753012048197e-06,,,,,,,,,,,,,,,,,,,,,,,,,,8.472867469879518e-07,1.0032741869734579e-09,,,,,,,,,,,,,,,,,,,,,,3.45714294102056e-10
2024-8-23 12:32:9,121.108,138.4,2.0,7.37e-11,,2.6133753012048197e-06,,,,,,,,,,,,,,,,,,,,,,,,,,8.904114457831326e-07,1.0573851798170124e-09,,,,,,,,,,,,,,,,,,,,,,3.859425379043325e-10
2024-8-23 12:32:9,121.512,138.4,2.0,7.6e-11,,2.757880120481928e-06,,,,,,,,,,,,,,,,,,,,,,,,,,8.904114457831326e-07,1.0417655584744997e-09,,,,,,,,,,,,,,,,,,,,,,3.7032291656181985e-10
2024-8-23 12:32:10,121.909,138.5,2.0,7.83e-11,,2.5922909638554216e-06,,,,,,,,,,,,,,,,,,,,,,,,,,8.759048192771085e-07,9.956721623335448e-10,,,,,,,,,,,,,,,,,,,,,,3.234582565852383e-10
2024-8-23 12:32:10,122.305,140.2,2.0,8.04e-11,,2.677249397590361e-06,,,,,,,,,,,,,,,,,,,,,,,,,,8.633180722891567e-07,1.0032741869734579e-09,,,,,,,,,,,,,,,,,,,,,,3.1794879601950014e-10
2024-8-23 12:32:10,122.706,140.3,2.0,8.29e-11,,2.7621493975903618e-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.050728915662652e-07,1.0262637014222304e-09,,,,,,,,,,,,,,,,,,,,,,3.401670466326461e-10
2024-8-23 12:32:11,123.105,142.1,2.0,8.5e-11,,2.796742771084337e-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.423289156626506e-07,1.121806775976085e-09,,,,,,,,,,,,,,,,,,,,,,4.2182737214522287e-10
2024-8-23 12:32:11,123.506,142.2,2.0,8.75e-11,,2.7793765060240965e-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.574831325301206e-07,1.1135100552586285e-09,,,,,,,,,,,,,,,,,,,,,,4.127593875921398e-10
2024-8-23 12:32:12,123.905,142.2,2.0,8.98e-11,,2.8142469879518075e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.011620481927711e-06,1.081084677054081e-09,,,,,,,,,,,,,,,,,,,,,,3.8033400938759223e-10
2024-8-23 12:32:12,124.305,143.8,2.0,9.19e-11,,2.8098409638554218e-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.651138554216867e-07,1.107344415255005e-09,,,,,,,,,,,,,,,,,,,,,,3.942535262184915e-10
2024-8-23 12:32:12,124.704,143.9,2.0,9.43e-11,,2.7793765060240965e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.011620481927711e-06,1.1301567170939396e-09,,,,,,,,,,,,,,,,,,,,,,4.162945642217994e-10
2024-8-23 12:32:13,125.104,145.7,2.0,9.71e-11,,3.054322891566265e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.041321686746988e-06,1.2243262523779328e-09,,,,,,,,,,,,,,,,,,,,,,4.96581350464515e-10
2024-8-23 12:32:13,125.504,145.8,2.0,9.94e-11,,2.849670481927711e-06,,,,,,,,,,,,,,,,,,,,,,,,,,9.785475903614458e-07,1.121806775976085e-09,,,,,,,,,,,,,,,,,,,,,,3.932906102270404e-10
2024-8-23 12:32:14,125.904,147.5,2.0,1.01e-10,,3.0350560240963857e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.0593951807228916e-06,1.1301567170939396e-09,,,,,,,,,,,,,,,,,,,,,,3.885290661392438e-10
2024-8-23 12:32:14,126.304,147.5,2.0,1.03e-10,,2.917564457831325e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.0037789156626507e-06,1.208452984871818e-09,,,,,,,,,,,,,,,,,,,,,,4.668253339171223e-10
2024-8-23 12:32:14,126.703,147.6,2.0,1.05e-10,,2.9221439759036142e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.0593951807228916e-06,1.2174879971011868e-09,,,,,,,,,,,,,,,,,,,,,,4.750890823108644e-10
2024-8-23 12:32:15,127.103,149.5,2.0,1.08e-10,,2.959228313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.0513421686746989e-06,1.1751489038862216e-09,,,,,,,,,,,,,,,,,,,,,,4.1809597621899476e-10
2024-8-23 12:32:15,127.503,149.6,2.0,1.09e-10,,3.01589156626506e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.0919445783132531e-06,1.2543476537729869e-09,,,,,,,,,,,,,,,,,,,,,,4.965234622701335e-10
2024-8-23 12:32:16,127.902,151.4,2.0,1.12e-10,,3.229106626506024e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.1001740963855422e-06,1.331343418787934e-09,,,,,,,,,,,,,,,,,,,,,,5.596364782438027e-10
2024-8-23 12:32:16,128.302,151.5,2.0,1.14e-10,,3.0737644578313254e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.1250578313253012e-06,1.3019578313253013e-09,,,,,,,,,,,,,,,,,,,,,,5.294796269455435e-10
2024-8-23 12:32:16,128.702,151.5,2.0,1.16e-10,,3.229106626506024e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.1587626506024097e-06,1.311696032249298e-09,,,,,,,,,,,,,,,,,,,,,,5.392178278695403e-10
2024-8-23 12:32:17,129.102,152.9,2.0,1.17e-10,,3.054322891566265e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.1502740963855422e-06,1.2731893740375032e-09,,,,,,,,,,,,,,,,,,,,,,4.899134759589737e-10
2024-8-23 12:32:17,129.502,153.0,2.0,1.19e-10,,3.213728313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.1673710843373497e-06,1.3288720672162334e-09,,,,,,,,,,,,,,,,,,,,,,5.448249053020773e-10
2024-8-23 12:32:18,129.901,154.9,2.0,1.22e-10,,3.173046385542169e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.2204903614457831e-06,1.3288720672162334e-09,,,,,,,,,,,,,,,,,,,,,,5.301708924251729e-10
2024-8-23 12:32:18,130.301,155.0,2.0,1.24e-10,,3.2549240963855424e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.2024867469879518e-06,1.242721827158257e-09,,,,,,,,,,,,,,,,,,,,,,4.4324938853157e-10
2024-8-23 12:32:18,130.701,156.7,2.0,1.26e-10,,3.152913253012048e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.255036144578313e-06,1.311696032249298e-09,,,,,,,,,,,,,,,,,,,,,,4.991121084169598e-10
2024-8-23 12:32:19,131.101,156.7,2.0,1.28e-10,,3.213728313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.1936024096385545e-06,1.371495946190778e-09,,,,,,,,,,,,,,,,,,,,,,5.589120223584398e-10
2024-8-23 12:32:19,131.5,156.8,2.0,1.31e-10,,3.2342765060240966e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.314870481927711e-06,1.4127468520699338e-09,,,,,,,,,,,,,,,,,,,,,,5.993916644019687e-10
2024-8-23 12:32:20,131.9,158.6,2.0,1.33e-10,,3.213728313253012e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.2573734939759036e-06,1.4049166591176737e-09,,,,,,,,,,,,,,,,,,,,,,5.77678722408431e-10
2024-8-23 12:32:20,132.3,159.0,2.0,1.35e-10,,3.3178144578313256e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.2114602409638557e-06,1.3412877072198567e-09,,,,,,,,,,,,,,,,,,,,,,5.109647151681076e-10
2024-8-23 12:32:20,132.699,160.8,2.0,1.37e-10,,3.3981578313253013e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.2644126506024097e-06,1.381696711658665e-09,,,,,,,,,,,,,,,,,,,,,,5.374909705656378e-10
2024-8-23 12:32:21,133.102,160.9,2.0,1.39e-10,,3.3819493975903617e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.229593373493976e-06,1.3613642540085154e-09,,,,,,,,,,,,,,,,,,,,,,5.163872490798619e-10
2024-8-23 12:32:21,133.504,160.9,2.0,1.41e-10,,3.4253981927710847e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1.2573734939759036e-06,1.4337836307636563e-09,,,,,,,,,,,,,,,,,,,,,,5.888066258350028e-10
